provinsi,jenis,daerah,tahun,periode,gk,ump,peng,upah
MALUKU UTARA,TOTAL,PERDESAANPERKOTAAN,2019,SEPTEMBER,449448.0,2508091.0,514251.0,17425
MALUKU UTARA,TOTAL,PERDESAANPERKOTAAN,2019,SEPTEMBER,449448.0,2508091.0,511838.0,17425
MALUKU UTARA,TOTAL,PERDESAANPERKOTAAN,2019,SEPTEMBER,449448.0,2508091.0,1026089.0,17425
MALUKU UTARA,TOTAL,PERDESAANPERKOTAAN,2020,MARET,462639.0,2721530.0,537605.0,23338
MALUKU UTARA,TOTAL,PERDESAANPERKOTAAN,2020,MARET,462639.0,2721530.0,555218.0,23338
MALUKU UTARA,TOTAL,PERDESAANPERKOTAAN,2020,MARET,462639.0,2721530.0,1092823.0,23338
MALUKU UTARA,TOTAL,PERDESAANPERKOTAAN,2020,SEPTEMBER,469596.0,2721530.0,537605.0,23338
MALUKU UTARA,TOTAL,PERDESAANPERKOTAAN,2020,SEPTEMBER,469596.0,2721530.0,555218.0,23338
MALUKU UTARA,TOTAL,PERDESAANPERKOTAAN,2020,SEPTEMBER,469596.0,2721530.0,1092823.0,23338
MALUKU UTARA,TOTAL,PERKOTAAN,2021,MARET,516450.0,2721530.0,678260.0,21131
MALUKU UTARA,TOTAL,PERKOTAAN,2021,MARET,516450.0,2721530.0,839119.0,21131
MALUKU UTARA,TOTAL,PERKOTAAN,2021,MARET,516450.0,2721530.0,1517379.0,21131
MALUKU UTARA,TOTAL,PERKOTAAN,2021,SEPTEMBER,533231.0,2721530.0,678260.0,21131
MALUKU UTARA,TOTAL,PERKOTAAN,2021,SEPTEMBER,533231.0,2721530.0,839119.0,21131
MALUKU UTARA,TOTAL,PERKOTAAN,2021,SEPTEMBER,533231.0,2721530.0,1517379.0,21131
MALUKU UTARA,TOTAL,PERKOTAAN,2022,MARET,541972.0,2862231.0,655075.0,18278
MALUKU UTARA,TOTAL,PERKOTAAN,2022,MARET,541972.0,2862231.0,778805.0,18278
MALUKU UTARA,TOTAL,PERKOTAAN,2022,MARET,541972.0,2862231.0,1433881.0,18278
MALUKU UTARA,TOTAL,PERKOTAAN,2022,SEPTEMBER,573792.0,2862231.0,655075.0,18278
MALUKU UTARA,TOTAL,PERKOTAAN,2022,SEPTEMBER,573792.0,2862231.0,778805.0,18278
MALUKU UTARA,TOTAL,PERKOTAAN,2022,SEPTEMBER,573792.0,2862231.0,1433881.0,18278
MALUKU UTARA,TOTAL,PERDESAAN,2021,MARET,478452.0,2721530.0,508378.0,21131
MALUKU UTARA,TOTAL,PERDESAAN,2021,MARET,478452.0,2721530.0,465804.0,21131
MALUKU UTARA,TOTAL,PERDESAAN,2021,MARET,478452.0,2721530.0,974183.0,21131
MALUKU UTARA,TOTAL,PERDESAAN,2021,SEPTEMBER,494997.0,2721530.0,508378.0,21131
MALUKU UTARA,TOTAL,PERDESAAN,2021,SEPTEMBER,494997.0,2721530.0,465804.0,21131
MALUKU UTARA,TOTAL,PERDESAAN,2021,SEPTEMBER,494997.0,2721530.0,974183.0,21131
MALUKU UTARA,TOTAL,PERDESAAN,2022,MARET,503388.0,2862231.0,556958.0,18278
MALUKU UTARA,TOTAL,PERDESAAN,2022,MARET,503388.0,2862231.0,448466.0,18278
MALUKU UTARA,TOTAL,PERDESAAN,2022,MARET,503388.0,2862231.0,1005425.0,18278
MALUKU UTARA,TOTAL,PERDESAAN,2022,SEPTEMBER,532361.0,2862231.0,556958.0,18278
MALUKU UTARA,TOTAL,PERDESAAN,2022,SEPTEMBER,532361.0,2862231.0,448466.0,18278
MALUKU UTARA,TOTAL,PERDESAAN,2022,SEPTEMBER,532361.0,2862231.0,1005425.0,18278
MALUKU UTARA,TOTAL,PERDESAANPERKOTAAN,2021,MARET,489375.0,2721530.0,556903.0,21131
MALUKU UTARA,TOTAL,PERDESAANPERKOTAAN,2021,MARET,489375.0,2721530.0,572438.0,21131
MALUKU UTARA,TOTAL,PERDESAANPERKOTAAN,2021,MARET,489375.0,2721530.0,1129341.0,21131
MALUKU UTARA,TOTAL,PERDESAANPERKOTAAN,2021,SEPTEMBER,505433.0,2721530.0,556903.0,21131
MALUKU UTARA,TOTAL,PERDESAANPERKOTAAN,2021,SEPTEMBER,505433.0,2721530.0,572438.0,21131
MALUKU UTARA,TOTAL,PERDESAANPERKOTAAN,2021,SEPTEMBER,505433.0,2721530.0,1129341.0,21131
MALUKU UTARA,TOTAL,PERDESAANPERKOTAAN,2022,MARET,514382.0,2862231.0,585162.0,18278
MALUKU UTARA,TOTAL,PERDESAANPERKOTAAN,2022,MARET,514382.0,2862231.0,543423.0,18278
MALUKU UTARA,TOTAL,PERDESAANPERKOTAAN,2022,MARET,514382.0,2862231.0,1128586.0,18278
MALUKU UTARA,TOTAL,PERDESAANPERKOTAAN,2022,SEPTEMBER,544277.0,2862231.0,585162.0,18278
MALUKU UTARA,TOTAL,PERDESAANPERKOTAAN,2022,SEPTEMBER,544277.0,2862231.0,543423.0,18278
MALUKU UTARA,TOTAL,PERDESAANPERKOTAAN,2022,SEPTEMBER,544277.0,2862231.0,1128586.0,18278
PAPUA BARAT,MAKANAN,PERKOTAAN,2015,MARET,328107.0,2015000.0,593203.0,17313
PAPUA BARAT,MAKANAN,PERKOTAAN,2015,MARET,328107.0,2015000.0,676879.0,17313
PAPUA BARAT,MAKANAN,PERKOTAAN,2015,MARET,328107.0,2015000.0,1270082.0,17313
PAPUA BARAT,MAKANAN,PERKOTAAN,2015,SEPTEMBER,346945.0,2015000.0,593203.0,17313
PAPUA BARAT,MAKANAN,PERKOTAAN,2015,SEPTEMBER,346945.0,2015000.0,676879.0,17313
PAPUA BARAT,MAKANAN,PERKOTAAN,2015,SEPTEMBER,346945.0,2015000.0,1270082.0,17313
PAPUA BARAT,MAKANAN,PERKOTAAN,2016,MARET,355672.0,2237000.0,578480.0,18314
PAPUA BARAT,MAKANAN,PERKOTAAN,2016,MARET,355672.0,2237000.0,725085.0,18314
PAPUA BARAT,MAKANAN,PERKOTAAN,2016,MARET,355672.0,2237000.0,1303565.0,18314
PAPUA BARAT,MAKANAN,PERKOTAAN,2016,SEPTEMBER,370573.0,2237000.0,578480.0,18314
PAPUA BARAT,MAKANAN,PERKOTAAN,2016,SEPTEMBER,370573.0,2237000.0,725085.0,18314
PAPUA BARAT,MAKANAN,PERKOTAAN,2016,SEPTEMBER,370573.0,2237000.0,1303565.0,18314
PAPUA BARAT,MAKANAN,PERDESAAN,2015,MARET,358458.0,2015000.0,463880.0,17313
PAPUA BARAT,MAKANAN,PERDESAAN,2015,MARET,358458.0,2015000.0,420440.0,17313
PAPUA BARAT,MAKANAN,PERDESAAN,2015,MARET,358458.0,2015000.0,884320.0,17313
PAPUA BARAT,MAKANAN,PERDESAAN,2015,SEPTEMBER,374902.0,2015000.0,463880.0,17313
PAPUA BARAT,MAKANAN,PERDESAAN,2015,SEPTEMBER,374902.0,2015000.0,420440.0,17313
PAPUA BARAT,MAKANAN,PERDESAAN,2015,SEPTEMBER,374902.0,2015000.0,884320.0,17313
PAPUA BARAT,MAKANAN,PERDESAAN,2016,MARET,382574.0,2237000.0,422748.0,18314
PAPUA BARAT,MAKANAN,PERDESAAN,2016,MARET,382574.0,2237000.0,402906.0,18314
PAPUA BARAT,MAKANAN,PERDESAAN,2016,MARET,382574.0,2237000.0,825653.0,18314
PAPUA BARAT,MAKANAN,PERDESAAN,2016,SEPTEMBER,391900.0,2237000.0,422748.0,18314
PAPUA BARAT,MAKANAN,PERDESAAN,2016,SEPTEMBER,391900.0,2237000.0,402906.0,18314
PAPUA BARAT,MAKANAN,PERDESAAN,2016,SEPTEMBER,391900.0,2237000.0,825653.0,18314
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,346975.0,2015000.0,512796.0,17313
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,346975.0,2015000.0,517436.0,17313
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2015,MARET,346975.0,2015000.0,1030232.0,17313
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,364325.0,2015000.0,512796.0,17313
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,364325.0,2015000.0,517436.0,17313
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,364325.0,2015000.0,1030232.0,17313
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,372548.0,2237000.0,482624.0,18314
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,372548.0,2237000.0,526777.0,18314
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2016,MARET,372548.0,2237000.0,1009401.0,18314
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,384627.0,2237000.0,482624.0,18314
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,384627.0,2237000.0,526777.0,18314
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,384627.0,2237000.0,1009401.0,18314
PAPUA BARAT,MAKANAN,PERKOTAAN,2017,MARET,375359.0,2421500.0,625250.0,19911
PAPUA BARAT,MAKANAN,PERKOTAAN,2017,MARET,375359.0,2421500.0,814450.0,19911
PAPUA BARAT,MAKANAN,PERKOTAAN,2017,MARET,375359.0,2421500.0,1439701.0,19911
PAPUA BARAT,MAKANAN,PERKOTAAN,2017,SEPTEMBER,378551.0,2421500.0,625250.0,19911
PAPUA BARAT,MAKANAN,PERKOTAAN,2017,SEPTEMBER,378551.0,2421500.0,814450.0,19911
PAPUA BARAT,MAKANAN,PERKOTAAN,2017,SEPTEMBER,378551.0,2421500.0,1439701.0,19911
PAPUA BARAT,MAKANAN,PERKOTAAN,2018,MARET,383367.0,2667000.0,688191.0,21727
PAPUA BARAT,MAKANAN,PERKOTAAN,2018,MARET,383367.0,2667000.0,819391.0,21727
PAPUA BARAT,MAKANAN,PERKOTAAN,2018,MARET,383367.0,2667000.0,1507582.0,21727
PAPUA BARAT,MAKANAN,PERKOTAAN,2018,SEPTEMBER,421470.0,2667000.0,688191.0,21727
PAPUA BARAT,MAKANAN,PERKOTAAN,2018,SEPTEMBER,421470.0,2667000.0,819391.0,21727
PAPUA BARAT,MAKANAN,PERKOTAAN,2018,SEPTEMBER,421470.0,2667000.0,1507582.0,21727
PAPUA BARAT,MAKANAN,PERDESAAN,2017,MARET,397246.0,2421500.0,503505.0,19911
PAPUA BARAT,MAKANAN,PERDESAAN,2017,MARET,397246.0,2421500.0,414874.0,19911
PAPUA BARAT,MAKANAN,PERDESAAN,2017,MARET,397246.0,2421500.0,918380.0,19911
PAPUA BARAT,MAKANAN,PERDESAAN,2017,SEPTEMBER,404857.0,2421500.0,503505.0,19911
PAPUA BARAT,MAKANAN,PERDESAAN,2017,SEPTEMBER,404857.0,2421500.0,414874.0,19911
PAPUA BARAT,MAKANAN,PERDESAAN,2017,SEPTEMBER,404857.0,2421500.0,918380.0,19911
PAPUA BARAT,MAKANAN,PERDESAAN,2018,MARET,407711.0,2667000.0,563630.0,21727
PAPUA BARAT,MAKANAN,PERDESAAN,2018,MARET,407711.0,2667000.0,502000.0,21727
PAPUA BARAT,MAKANAN,PERDESAAN,2018,MARET,407711.0,2667000.0,1065631.0,21727
PAPUA BARAT,MAKANAN,PERDESAAN,2018,SEPTEMBER,439399.0,2667000.0,563630.0,21727
PAPUA BARAT,MAKANAN,PERDESAAN,2018,SEPTEMBER,439399.0,2667000.0,502000.0,21727
PAPUA BARAT,MAKANAN,PERDESAAN,2018,SEPTEMBER,439399.0,2667000.0,1065631.0,21727
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,389400.0,2421500.0,551032.0,19911
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,389400.0,2421500.0,570859.0,19911
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2017,MARET,389400.0,2421500.0,1121891.0,19911
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,395479.0,2421500.0,551032.0,19911
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,395479.0,2421500.0,570859.0,19911
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2017,SEPTEMBER,395479.0,2421500.0,1121891.0,19911
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,398435.0,2667000.0,614330.0,21727
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,398435.0,2667000.0,631186.0,21727
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2018,MARET,398435.0,2667000.0,1245517.0,21727
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,432692.0,2667000.0,614330.0,21727
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,432692.0,2667000.0,631186.0,21727
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2018,SEPTEMBER,432692.0,2667000.0,1245517.0,21727
PAPUA BARAT,MAKANAN,PERKOTAAN,2019,MARET,433054.0,2934500.0,734698.0,22987
PAPUA BARAT,MAKANAN,PERKOTAAN,2019,MARET,433054.0,2934500.0,872356.0,22987
PAPUA BARAT,MAKANAN,PERKOTAAN,2019,MARET,433054.0,2934500.0,1607055.0,22987
PAPUA BARAT,MAKANAN,PERKOTAAN,2019,SEPTEMBER,448816.0,2934500.0,734698.0,22987
PAPUA BARAT,MAKANAN,PERKOTAAN,2019,SEPTEMBER,448816.0,2934500.0,872356.0,22987
PAPUA BARAT,MAKANAN,PERKOTAAN,2019,SEPTEMBER,448816.0,2934500.0,1607055.0,22987
PAPUA BARAT,MAKANAN,PERKOTAAN,2020,MARET,453352.0,3134600.0,757592.0,27904
PAPUA BARAT,MAKANAN,PERKOTAAN,2020,MARET,453352.0,3134600.0,880007.0,27904
PAPUA BARAT,MAKANAN,PERKOTAAN,2020,MARET,453352.0,3134600.0,1637600.0,27904
PAPUA BARAT,MAKANAN,PERKOTAAN,2020,SEPTEMBER,458403.0,3134600.0,757592.0,27904
PAPUA BARAT,MAKANAN,PERKOTAAN,2020,SEPTEMBER,458403.0,3134600.0,880007.0,27904
PAPUA BARAT,MAKANAN,PERKOTAAN,2020,SEPTEMBER,458403.0,3134600.0,1637600.0,27904
PAPUA BARAT,MAKANAN,PERDESAAN,2019,MARET,447368.0,2934500.0,618950.0,22987
PAPUA BARAT,MAKANAN,PERDESAAN,2019,MARET,447368.0,2934500.0,576152.0,22987
PAPUA BARAT,MAKANAN,PERDESAAN,2019,MARET,447368.0,2934500.0,1195102.0,22987
PAPUA BARAT,MAKANAN,PERDESAAN,2019,SEPTEMBER,456010.0,2934500.0,618950.0,22987
PAPUA BARAT,MAKANAN,PERDESAAN,2019,SEPTEMBER,456010.0,2934500.0,576152.0,22987
PAPUA BARAT,MAKANAN,PERDESAAN,2019,SEPTEMBER,456010.0,2934500.0,1195102.0,22987
PAPUA BARAT,MAKANAN,PERDESAAN,2020,MARET,470084.0,3134600.0,637059.0,27904
PAPUA BARAT,MAKANAN,PERDESAAN,2020,MARET,470084.0,3134600.0,580724.0,27904
PAPUA BARAT,MAKANAN,PERDESAAN,2020,MARET,470084.0,3134600.0,1217784.0,27904
PAPUA BARAT,MAKANAN,PERDESAAN,2020,SEPTEMBER,471297.0,3134600.0,637059.0,27904
PAPUA BARAT,MAKANAN,PERDESAAN,2020,SEPTEMBER,471297.0,3134600.0,580724.0,27904
PAPUA BARAT,MAKANAN,PERDESAAN,2020,SEPTEMBER,471297.0,3134600.0,1217784.0,27904
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,441803.0,2934500.0,667673.0,22987
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,441803.0,2934500.0,700836.0,22987
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2019,MARET,441803.0,2934500.0,1368510.0,22987
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,453232.0,2934500.0,667673.0,22987
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,453232.0,2934500.0,700836.0,22987
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2019,SEPTEMBER,453232.0,2934500.0,1368510.0,22987
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,463545.0,3134600.0,687943.0,27904
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,463545.0,3134600.0,707070.0,27904
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2020,MARET,463545.0,3134600.0,1395013.0,27904
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,465715.0,3134600.0,687943.0,27904
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,465715.0,3134600.0,707070.0,27904
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2020,SEPTEMBER,465715.0,3134600.0,1395013.0,27904
PAPUA BARAT,MAKANAN,PERKOTAAN,2021,MARET,474175.0,3134600.0,767908.0,29600
PAPUA BARAT,MAKANAN,PERKOTAAN,2021,MARET,474175.0,3134600.0,969587.0,29600
PAPUA BARAT,MAKANAN,PERKOTAAN,2021,MARET,474175.0,3134600.0,1737496.0,29600
PAPUA BARAT,MAKANAN,PERKOTAAN,2021,SEPTEMBER,493825.0,3134600.0,767908.0,29600
PAPUA BARAT,MAKANAN,PERKOTAAN,2021,SEPTEMBER,493825.0,3134600.0,969587.0,29600
PAPUA BARAT,MAKANAN,PERKOTAAN,2021,SEPTEMBER,493825.0,3134600.0,1737496.0,29600
PAPUA BARAT,MAKANAN,PERKOTAAN,2022,MARET,509314.0,3200000.0,761378.0,24128
PAPUA BARAT,MAKANAN,PERKOTAAN,2022,MARET,509314.0,3200000.0,883993.0,24128
PAPUA BARAT,MAKANAN,PERKOTAAN,2022,MARET,509314.0,3200000.0,1645371.0,24128
PAPUA BARAT,MAKANAN,PERKOTAAN,2022,SEPTEMBER,535410.0,3200000.0,761378.0,24128
PAPUA BARAT,MAKANAN,PERKOTAAN,2022,SEPTEMBER,535410.0,3200000.0,883993.0,24128
PAPUA BARAT,MAKANAN,PERKOTAAN,2022,SEPTEMBER,535410.0,3200000.0,1645371.0,24128
PAPUA BARAT,MAKANAN,PERDESAAN,2021,MARET,476185.0,3134600.0,645883.0,29600
PAPUA BARAT,MAKANAN,PERDESAAN,2021,MARET,476185.0,3134600.0,583188.0,29600
PAPUA BARAT,MAKANAN,PERDESAAN,2021,MARET,476185.0,3134600.0,1229072.0,29600
PAPUA BARAT,MAKANAN,PERDESAAN,2021,SEPTEMBER,491591.0,3134600.0,645883.0,29600
PAPUA BARAT,MAKANAN,PERDESAAN,2021,SEPTEMBER,491591.0,3134600.0,583188.0,29600
PAPUA BARAT,MAKANAN,PERDESAAN,2021,SEPTEMBER,491591.0,3134600.0,1229072.0,29600
PAPUA BARAT,MAKANAN,PERDESAAN,2022,MARET,500372.0,3200000.0,697480.0,24128
PAPUA BARAT,MAKANAN,PERDESAAN,2022,MARET,500372.0,3200000.0,612654.0,24128
PAPUA BARAT,MAKANAN,PERDESAAN,2022,MARET,500372.0,3200000.0,1310134.0,24128
PAPUA BARAT,MAKANAN,PERDESAAN,2022,SEPTEMBER,525865.0,3200000.0,697480.0,24128
PAPUA BARAT,MAKANAN,PERDESAAN,2022,SEPTEMBER,525865.0,3200000.0,612654.0,24128
PAPUA BARAT,MAKANAN,PERDESAAN,2022,SEPTEMBER,525865.0,3200000.0,1310134.0,24128
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,475394.0,3134600.0,698303.0,29600
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,475394.0,3134600.0,749177.0,29600
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2021,MARET,475394.0,3134600.0,1447480.0,29600
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,492485.0,3134600.0,698303.0,29600
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,492485.0,3134600.0,749177.0,29600
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2021,SEPTEMBER,492485.0,3134600.0,1447480.0,29600
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,503916.0,3200000.0,723854.0,24128
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,503916.0,3200000.0,724650.0,24128
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2022,MARET,503916.0,3200000.0,1448505.0,24128
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,529916.0,3200000.0,723854.0,24128
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,529916.0,3200000.0,724650.0,24128
PAPUA BARAT,MAKANAN,PERDESAANPERKOTAAN,2022,SEPTEMBER,529916.0,3200000.0,1448505.0,24128
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2015,MARET,123915.0,2015000.0,593203.0,17313
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2015,MARET,123915.0,2015000.0,676879.0,17313
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2015,MARET,123915.0,2015000.0,1270082.0,17313
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,131755.0,2015000.0,593203.0,17313
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,131755.0,2015000.0,676879.0,17313
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,131755.0,2015000.0,1270082.0,17313
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2016,MARET,132055.0,2237000.0,578480.0,18314
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2016,MARET,132055.0,2237000.0,725085.0,18314
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2016,MARET,132055.0,2237000.0,1303565.0,18314
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,137689.0,2237000.0,578480.0,18314
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,137689.0,2237000.0,725085.0,18314
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,137689.0,2237000.0,1303565.0,18314
PAPUA BARAT,NONMAKANAN,PERDESAAN,2015,MARET,76749.0,2015000.0,463880.0,17313
PAPUA BARAT,NONMAKANAN,PERDESAAN,2015,MARET,76749.0,2015000.0,420440.0,17313
PAPUA BARAT,NONMAKANAN,PERDESAAN,2015,MARET,76749.0,2015000.0,884320.0,17313
PAPUA BARAT,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,82321.0,2015000.0,463880.0,17313
PAPUA BARAT,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,82321.0,2015000.0,420440.0,17313
PAPUA BARAT,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,82321.0,2015000.0,884320.0,17313
PAPUA BARAT,NONMAKANAN,PERDESAAN,2016,MARET,84422.0,2237000.0,422748.0,18314
PAPUA BARAT,NONMAKANAN,PERDESAAN,2016,MARET,84422.0,2237000.0,402906.0,18314
PAPUA BARAT,NONMAKANAN,PERDESAAN,2016,MARET,84422.0,2237000.0,825653.0,18314
PAPUA BARAT,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,89046.0,2237000.0,422748.0,18314
PAPUA BARAT,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,89046.0,2237000.0,402906.0,18314
PAPUA BARAT,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,89046.0,2237000.0,825653.0,18314
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,94594.0,2015000.0,512796.0,17313
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,94594.0,2015000.0,517436.0,17313
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2015,MARET,94594.0,2015000.0,1030232.0,17313
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,101023.0,2015000.0,512796.0,17313
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,101023.0,2015000.0,517436.0,17313
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2015,SEPTEMBER,101023.0,2015000.0,1030232.0,17313
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,102419.0,2237000.0,482624.0,18314
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,102419.0,2237000.0,526777.0,18314
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2016,MARET,102419.0,2237000.0,1009401.0,18314
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,108341.0,2237000.0,482624.0,18314
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,108341.0,2237000.0,526777.0,18314
PAPUA BARAT,NONMAKANAN,PERDESAANPERKOTAAN,2016,SEPTEMBER,108341.0,2237000.0,1009401.0,18314
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2017,MARET,140489.0,2421500.0,625250.0,19911
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2017,MARET,140489.0,2421500.0,814450.0,19911
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2017,MARET,140489.0,2421500.0,1439701.0,19911
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,144831.0,2421500.0,625250.0,19911
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,144831.0,2421500.0,814450.0,19911
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,144831.0,2421500.0,1439701.0,19911
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2018,MARET,146928.0,2667000.0,688191.0,21727
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2018,MARET,146928.0,2667000.0,819391.0,21727
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2018,MARET,146928.0,2667000.0,1507582.0,21727
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,162059.0,2667000.0,688191.0,21727
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,162059.0,2667000.0,819391.0,21727
PAPUA BARAT,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,162059.0,2667000.0,1507582.0,21727
PAPUA BARAT,NONMAKANAN,PERDESAAN,2017,MARET,91318.0,2421500.0,503505.0,19911
PAPUA BARAT,NONMAKANAN,PERDESAAN,2017,MARET,91318.0,2421500.0,414874.0,19911
PAPUA BARAT,NONMAKANAN,PERDESAAN,2017,MARET,91318.0,2421500.0,918380.0,19911
PAPUA BARAT,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,94229.0,2421500.0,503505.0,19911
PAPUA BARAT,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,94229.0,2421500.0,414874.0,19911
PAPUA BARAT,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,94229.0,2421500.0,918380.0,19911
PAPUA BARAT,NONMAKANAN,PERDESAAN,2018,MARET,98229.0,2667000.0,563630.0,21727
PAPUA BARAT,NONMAKANAN,PERDESAAN,2018,MARET,98229.0,2667000.0,502000.0,21727
PAPUA BARAT,NONMAKANAN,PERDESAAN,2018,MARET,98229.0,2667000.0,1065631.0,21727
